,nodeid1,nodeid2
31512,104635,59069
31513,17776,78179
31514,35329,28466
31515,13080,52994
31516,54931,60304
31517,92902,137989
31518,18099,132778
31519,55978,23262
31520,35845,12840
31521,27841,33906
31522,114999,44519
31523,82893,34095
31524,120974,63266
31525,119650,91818
31526,44299,783
31527,15513,82504
31528,59224,86011
31529,91144,6935
31530,69106,125035
31531,62752,38307
31532,116633,127122
31533,143057,32656
31534,101728,4810
31535,47126,69906
31536,91436,86168
31537,140236,55605
31538,144326,131768
31539,143868,64194
31540,137615,114284
31541,33314,74023
31542,87717,60770
31543,115950,7458
31544,8200,68957
31545,27800,90575
31546,89747,32163
31547,395,128551
31548,134322,71561
31549,36174,80618
31550,104076,139067
31551,60320,32521
31552,125475,120297
31553,125519,104370
31554,68121,86200
31555,20157,48918
31556,53592,105203
31557,114264,106491
31558,12966,61823
31559,83680,83680
31560,81372,133982
31561,61802,105871
31562,47399,18157
31563,142979,70439
31564,40473,120547
31565,67261,80396
31566,134343,93256
31567,44306,46152
31568,103343,37002
31569,52880,103111
31570,12800,66820
31571,122971,71799
31572,138985,95376
31573,305,135325
31574,7557,40252
31575,40599,80521
31576,105511,45102
31577,135578,17681
31578,57242,16755
31579,103446,85464
31580,126644,79115
31581,134935,143224
31582,3353,18882
31583,101644,2054
31584,101541,94962
31585,32167,97723
31586,39224,37205
31587,119043,7927
31588,48250,123202
31589,20648,71246
31590,136170,103661
31591,74168,74325
31592,35816,15122
31593,88148,1549
31594,35683,19282
31595,69097,132222
31596,28600,137529
31597,91630,143115
31598,14017,84089
31599,59954,8669
31600,31878,99915
31601,60444,115327
31602,141932,115700
31603,68043,93499
31604,46022,52542
31605,2531,96166
31606,111563,59803
31607,53280,62381
31608,20397,67755
31609,120159,128599
31610,40395,144330
31611,110618,5949
31612,127982,51640
31613,100966,118468
31614,117107,42199
31615,123910,109793
31616,90222,85419
31617,22790,77566
31618,56352,114929
31619,104007,38601
31620,19564,46904
31621,35311,122432
31622,28845,139702
31623,21964,53066
31624,67901,7987
31625,12784,139235
31626,53644,22235
31627,99362,50503
31628,24226,67206
31629,38381,70738
31630,102364,128482
31631,74957,137209
31632,106501,13505
31633,77050,59446
31634,93137,9494
31635,84741,100447
31636,11508,101266
31637,37989,27227
31638,17783,35940
31639,65285,71459
31640,44485,53653
31641,25765,2280
31642,96319,65196
31643,77055,11881
31644,83143,76968
31645,131848,77891
31646,84553,68948
31647,34487,28199
31648,33960,78870
31649,29175,15585
31650,6806,123667
31651,36097,45252
31652,16000,48356
31653,114444,117657
31654,85292,29362
31655,15574,1935
31656,127560,82383
31657,68355,18497
31658,28563,116353
31659,27273,34392
31660,122179,27165
31661,87292,99078
31662,31084,32137
31663,105813,76010
31664,47894,135774
31665,139955,59979
31666,67310,64919
31667,41799,9149
31668,1162,121874
31669,22940,131372
31670,40633,6404
31671,23610,48335
31672,133434,19542
31673,77541,139651
31674,38867,66377
31675,32393,119768
31676,29703,54124
31677,133312,92557
31678,31435,4645
31679,109796,20485
31680,6435,133232
31681,52734,46564
31682,63397,74043
31683,46894,120455
31684,133181,62329
31685,142857,24945
31686,95177,41521
31687,122325,60216
31688,20489,51260
31689,29861,41235
31690,98631,126411
31691,57603,136694
31692,23850,51621
31693,64804,36947
31694,77769,122000
31695,45223,14153
31696,93007,97884
31697,90757,112038
31698,88806,19064
31699,5527,123674
31700,116797,80954
31701,35061,73572
31702,140249,114177
31703,2077,110739
31704,115447,134820
31705,95353,19240
31706,142682,123946
31707,22651,73027
31708,107857,136566
31709,51149,102855
31710,67368,42544
31711,102048,59141
31712,53559,51762
31713,49117,130701
31714,48589,88091
31715,32214,117848
31716,108482,72972
31717,65888,107405
31718,104648,10237
31719,53191,30811
31720,21206,59764
31721,128136,99705
31722,16204,75372
31723,87923,22913
31724,143125,128458
31725,125923,50552
31726,56887,17484
31727,73327,82740
31728,114001,82984
31729,36917,45347
31730,141643,91986
31731,71816,100383
31732,32104,74770
31733,38102,44933
31734,9858,136182
31735,88184,13246
31736,46362,90200
31737,10476,22738
31738,4382,136840
31739,134795,69605
31740,75603,11161
31741,83531,24277
31742,126169,109006
31743,70321,117539
31744,22611,1558
31745,50438,92184
31746,143762,126663
31747,43823,134944
31748,86823,4137
31749,127282,130888
31750,56023,131564
31751,44873,9168
31752,70458,123766
31753,106639,101022
31754,121437,59195
31755,76664,51665
31756,140721,132578
31757,50938,117783
31758,84371,93063
31759,32465,117684
31760,47996,81820
31761,111990,96140
31762,144176,78098
31763,86704,117379
31764,60668,142874
31765,52073,73995
31766,13599,101388
31767,72743,140325
31768,82490,23031
31769,71266,75211
31770,8920,64115
31771,25292,45692
31772,56191,92608
31773,101922,62593
31774,28264,28395
31775,145234,66930
31776,31238,6527
31777,92628,29019
31778,72256,108049
31779,22072,9533
31780,41438,57773
31781,120862,58736
31782,24860,45530
31783,38263,71808
31784,140852,64963
31785,41891,62006
31786,72892,110523
31787,109239,145116
31788,67407,121993
31789,74215,49857
31790,54854,30075
31791,94549,75086
31792,5489,106164
31793,11210,55141
31794,36950,34157
31795,21113,16062
31796,1109,114110
31797,41480,82846
31798,110602,2074
31799,45013,113344
31800,93582,35528
31801,43736,43391
31802,44273,58110
31803,18987,82283
31804,62442,58590
31805,67925,28054
31806,63283,140736
31807,98328,7655
31808,17869,66006
31809,9349,142022
31810,50770,18129
31811,94765,114467
31812,62323,41847
31813,30372,11779
31814,22807,112128
31815,120780,21030
31816,124007,117337
31817,99539,87856
31818,77116,68626
31819,49791,78028
31820,92416,42404
31821,140844,106076
31822,12119,128008
31823,4862,40448
31824,70612,113370
31825,66024,89846
31826,54452,138062
31827,52859,143442
31828,58837,59003
31829,88114,609
31830,50676,50039
31831,76688,46992
31832,37198,111826
31833,40113,114864
31834,75637,104335
31835,113960,113202
31836,31324,17747
31837,87261,54160
31838,77077,5052
31839,121841,144531
31840,128604,91083
31841,79149,109672
31842,104380,42253
31843,44650,6867
31844,59585,143095
31845,21124,51052
31846,81176,23415
31847,27453,27965
31848,83148,31582
31849,3467,89526
31850,118265,49690
31851,24064,112600
31852,101565,129714
31853,107239,140411
31854,102070,97746
31855,71258,24421
31856,126941,123100
31857,8910,16316
31858,15805,67381
31859,37083,44841
31860,94536,55036
31861,95744,134265
31862,36267,23730
31863,83672,7335
31864,15194,36666
31865,30786,124126
31866,47452,109636
31867,48965,72909
31868,90800,72918
31869,118120,87645
31870,126485,124841
31871,14448,723
31872,95449,121519
31873,96626,12224
31874,31035,13778
31875,125901,83730
31876,89853,124354
31877,40849,36539
31878,39656,57362
31879,107008,128684
31880,100338,80005
31881,105585,70676
31882,106996,126507
31883,15644,41181
31884,40668,101629
31885,32435,26984
31886,59067,50851
31887,24972,57020
31888,34991,48123
31889,142975,89261
31890,55505,5818
31891,84371,80507
31892,20185,16392
31893,108079,72739
31894,72245,13744
31895,15429,71718
31896,107986,91391
31897,31001,12351
31898,60350,103985
31899,133255,118897
31900,18918,25324
31901,43920,131570
31902,34361,24898
31903,95334,24467
31904,140176,68734
31905,57944,132462
31906,26315,123525
31907,55325,120471
31908,46635,34971
31909,97628,131323
31910,124527,42254
31911,72821,45746
31912,145117,47421
31913,41778,22061
31914,109514,81632
31915,16379,90285
31916,91735,115674
31917,67594,18948
31918,128539,79043
31919,45198,890
31920,62389,139439
31921,12306,17068
31922,37132,60023
31923,44611,23738
31924,124756,74269
31925,5222,40067
31926,98750,37042
31927,139036,28926
31928,82679,95038
31929,90942,38659
31930,131502,108231
31931,77933,93307
31932,142339,97510
31933,75623,105010
31934,45382,45382
31935,33109,93245
31936,63041,96493
31937,18407,121549
31938,37438,35763
31939,120353,134386
31940,86636,59833
31941,107234,123628
31942,68077,114856
31943,95592,26279
31944,126275,8395
31945,6276,43334
31946,122335,23991
31947,127279,96812
31948,17648,94405
31949,98388,75827
31950,29509,124145
31951,135244,49606
31952,81274,62888
31953,131698,131055
31954,7966,92011
31955,23267,98657
31956,133407,69802
31957,60303,80740
31958,6356,44663
31959,46044,127607
31960,104429,42309
31961,127670,68762
31962,60484,75416
31963,10147,135856
31964,28843,108430
31965,74434,21632
31966,25200,107014
31967,15966,21530
31968,135748,140055
31969,135419,100964
31970,37808,28810
31971,26268,82948
31972,22621,10717
31973,103820,122140
31974,33610,138907
31975,107619,60356
31976,51827,103797
31977,121343,61080
31978,103006,133444
31979,134660,62435
31980,84311,55159
31981,21869,55939
31982,116168,120796
31983,33198,77118
31984,57457,2484
31985,101628,299
31986,44130,133523
31987,97601,122146
31988,45509,37142
31989,127144,27635
31990,109972,136758
31991,78028,41099
31992,21595,37228
31993,16415,99770
31994,31713,111366
31995,18197,111168
31996,17134,100479
31997,16625,113913
31998,72010,25533
31999,69735,140514
32000,115095,76843
32001,95837,26734
32002,125849,139281
32003,56629,19717
32004,16641,126793
32005,66556,123221
32006,18973,23628
32007,134442,71443
32008,135834,127811
32009,23269,131888
32010,111314,77683
32011,130046,67458
32012,92336,33813
32013,24055,64491
32014,83522,21002
32015,96085,55114
32016,85315,28896
32017,32088,111282
32018,22924,124146
32019,108439,55302
32020,112182,40438
32021,128174,23548
32022,54356,14780
32023,127386,140092
32024,58919,67260
32025,38958,141126
32026,121910,141608
32027,131258,29790
32028,43513,41526
32029,130128,33512
32030,37807,29167
32031,92553,122299
32032,36445,52805
32033,68088,71861
32034,53107,56532
32035,84214,130368
32036,74917,132002
32037,8525,115518
32038,90331,105641
32039,101386,38788
32040,113809,141848
32041,102176,14163
32042,67549,54524
32043,4125,92778
32044,20953,54421
32045,44368,97424
32046,95096,110401
32047,55557,90075
32048,97132,53837
32049,77103,29115
32050,38943,52282
32051,75578,51541
32052,47824,365
32053,11998,69728
32054,69816,87120
32055,108841,53868
32056,111157,4923
32057,119209,12052
32058,117488,15014
32059,34609,131680
32060,116080,51336
32061,130774,97838
32062,47049,87617
32063,121766,11554
32064,36955,102124
32065,120438,107124
32066,96600,10772
32067,76210,95293
32068,388,25249
32069,54134,43051
32070,119697,88115
32071,79030,131283
32072,111078,130957
32073,144442,893
32074,110348,35747
32075,132023,130620
32076,5491,142689
32077,128783,58972
32078,5767,63961
32079,64568,26605
32080,114652,44427
32081,100753,123510
32082,21156,4313
32083,35592,114579
32084,120841,11120
32085,123707,65925
32086,40764,112113
32087,85010,141071
32088,122826,20522
32089,65838,37179
32090,68139,40428
32091,2042,122787
32092,8043,145173
32093,87753,111608
32094,61950,6422
32095,21718,34120
32096,60290,31399
32097,68150,100603
32098,6788,36387
32099,12642,28127
32100,93665,70686
32101,102150,132140
32102,133266,144811
32103,53472,3892
32104,17510,61713
32105,72176,45205
32106,113949,74506
32107,82681,137781
32108,130535,133425
32109,63120,34171
32110,65181,24389
32111,17314,81485
32112,117847,19304
32113,92508,94995
32114,103716,80534
32115,73788,55056
32116,55501,137376
32117,138300,121740
32118,54669,124494
32119,103745,103745
32120,141532,45767
32121,90231,112319
32122,9440,101245
32123,95643,86441
32124,71557,28950
32125,39566,39566
32126,133438,86831
32127,110491,79418
32128,44734,132965
32129,23021,33347
32130,36231,17030
32131,7596,93635
32132,70767,54508
32133,85727,49100
32134,47780,24883
32135,6392,57022
32136,92777,73816
32137,34248,91974
32138,80358,63499
32139,32856,78416
32140,17760,31956
32141,119945,127467
32142,16303,84088
32143,93249,94953
32144,26898,62191
32145,109825,44884
32146,92427,95930
32147,56008,81647
32148,47028,84612
32149,27391,116518
32150,115215,11804
32151,124640,39591
32152,6032,103060
32153,77575,51290
32154,28394,73080
32155,136432,2591
32156,23546,99322
32157,22033,52542
32158,117251,3844
32159,90481,2716
32160,76560,28800
32161,92674,98390
32162,38203,38367
32163,143276,102755
32164,108028,17291
32165,30941,18419
32166,88176,135758
32167,100343,115947
32168,24987,93216
32169,69411,120508
32170,52098,6963
32171,141516,140163
32172,75149,69684
32173,79656,51675
32174,126452,71715
32175,39201,139466
32176,95264,43214
32177,91534,136533
32178,82060,108838
32179,114702,92895
32180,57157,25817
32181,71422,104083
32182,87679,68048
32183,65509,40137
32184,123046,88135
32185,43278,37909
32186,11084,45798
32187,130131,88408
32188,80977,1917
32189,39212,41215
32190,98923,75928
32191,54464,5546
32192,78797,79674
32193,136277,95966
32194,123456,110918
32195,22253,58867
32196,130988,116233
32197,67255,6379
32198,20682,93256
32199,26556,137894
32200,92664,90536
32201,83293,76681
32202,94706,32957
32203,98274,68293
32204,52636,7948
32205,126564,99396
32206,99477,46023
32207,37248,94792
32208,44445,129774
32209,33936,69917
32210,35732,54644
32211,54356,125719
32212,2559,47997
32213,66992,27589
32214,83293,124107
32215,143276,145167
32216,106350,128426
32217,51790,28185
32218,132377,48515
32219,3563,81746
32220,135339,100032
32221,137568,30309
32222,104746,82714
32223,68849,114934
32224,63087,68780
32225,37705,114963
32226,27006,75126
32227,54553,50162
32228,2655,121693
32229,67939,121439
32230,23594,56532
32231,74434,8319
32232,77742,45006
32233,47534,23454
32234,101950,49912
32235,17725,59290
32236,25814,77043
32237,118915,43822
32238,68570,26406
32239,5031,119342
32240,44989,58908
32241,3125,69807
32242,135791,48362
32243,108554,75795
32244,120054,34030
32245,49235,115700
32246,46222,88618
32247,93183,29581
32248,79478,14317
32249,5780,72689
32250,113287,64385
32251,78782,89016
32252,10265,61612
32253,124165,18899
32254,40906,73814
32255,32143,141883
32256,143381,129278
32257,19508,109097
32258,77274,88248
32259,102741,55581
32260,31178,72703
32261,130179,24903
32262,103816,81546
32263,99845,62910
32264,56701,138403
32265,86796,7767
32266,108726,29796
32267,104223,15550
32268,142328,139160
32269,55729,80957
32270,44982,52988
32271,42053,69456
32272,44529,65258
32273,11684,50163
32274,52008,18851
32275,138151,67592
32276,88357,125152
32277,1755,38299
32278,73545,27070
32279,125955,122022
32280,48058,43122
32281,390,63811
32282,73601,47007
32283,49692,47897
32284,60647,144564
32285,73331,107022
32286,103345,116343
32287,80772,1053
32288,76558,86959
32289,58470,130599
32290,143759,47163
32291,122400,28582
32292,136527,132284
32293,60348,45517
32294,102424,2697
32295,99517,69217
32296,106180,96759
32297,67925,35738
32298,52158,127673
32299,110662,110964
32300,19233,26132
32301,32983,26828
32302,141737,103166
32303,45328,62676
32304,123879,79478
32305,10510,124375
32306,120101,78630
32307,448,59776
32308,80727,18656
32309,63459,133970
32310,120684,106957
32311,8077,137297
32312,12366,134739
32313,80177,107816
32314,3538,105543
32315,99089,40107
32316,108297,60751
32317,111326,15439
32318,415,144882
32319,78079,49269
32320,132424,33123
32321,35670,18371
32322,76440,64192
32323,103863,63616
32324,8930,81164
32325,131220,14061
32326,27458,78423
32327,133178,11518
32328,57235,132593
32329,50746,141778
32330,71673,70023
32331,130024,51757
32332,40679,109597
32333,103903,39567
32334,71090,67109
32335,16934,16170
32336,42481,134669
32337,53581,19023
32338,94798,40493
32339,121288,138658
32340,90211,104643
32341,116856,112821
32342,111249,31444
32343,129734,2419
32344,1155,66480
32345,7704,139417
32346,14808,24457
32347,79046,103902
32348,62186,40224
32349,56069,50472
32350,47087,12989
32351,53354,60639
32352,41510,89797
32353,38873,5822
32354,112698,5259
32355,111816,4943
32356,120084,92059
32357,111390,79586
32358,108056,107245
32359,84387,35618
32360,12783,67552
32361,141486,76438
32362,139349,83410
32363,111429,141822
32364,42764,38245
32365,141833,84760
32366,116806,76681
32367,46392,124606
32368,10610,84429
32369,80673,86788
32370,9063,85905
32371,52097,37784
32372,73264,3226
32373,54434,144826
32374,5635,78437
32375,121620,61214
32376,18297,62197
32377,92149,70432
32378,97390,127567
32379,77984,117136
32380,128286,78779
32381,9150,83580
32382,98642,62373
32383,130513,67888
32384,17325,96095
32385,143304,142761
32386,113397,108114
32387,42142,93778
32388,70421,63690
32389,92366,125881
32390,59121,91223
32391,8949,134254
32392,15761,38668
